vintage,country,points,price,province,title,variety,winery,avg winter temp,avg spring temp,avg summer temp,avg fall temp,avg winter sun hour,avg spring hour,avg summer sun hour,avg fall sun hour,avg daily precip winter,avg daily precip spring,avg daily precip summer,avg daily precip fall
2012-01-01,Italy,91,35,Tuscany,Marchesi Antinori 2012 Villa Antinori Riserva (Chianti Classico),Red Blend,Marchesi Antinori,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,20,Tuscany,I Greppi 2012 Greppicante (Bolgheri),Red Blend,I Greppi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,,Tuscany,Livernano 2012 Casalvento (Chianti Classico),Red Blend,Livernano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,75,Tuscany,Le Macchiole 2012 Paleo Bianco White (Toscana),White Blend,Le Macchiole,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,15,Tuscany,Trambusti 2012 Rosso di Montalcino,Sangiovese,Trambusti,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,32,Tuscany,PoderNuovo a Palazzone 2012 Sotirio Red (Toscana),Red Blend,PoderNuovo a Palazzone,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,86,40,Tuscany,Agricoltori del Chianti Geografico 2012 Ferraiolo Red (Toscana),Red Blend,Agricoltori del Chianti Geografico,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,30,Tuscany,Campo di Sasso 2012 Insoglio del Cinghiale Red (Toscana),Red Blend,Campo di Sasso,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,29,Tuscany,Fattoria Torre a Cona 2012 Terre di Cino Sangiovese (Toscana),Sangiovese,Fattoria Torre a Cona,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,69,Tuscany,Tenute Silvio Nardi 2012 Brunello di Montalcino,Sangiovese,Tenute Silvio Nardi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,55,Tuscany,Marchesi de' Frescobaldi 2012 Ammiraglia (Maremma Toscana),Syrah,Marchesi de' Frescobaldi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,60,Tuscany,Tenuta Buon Tempo 2012 Brunello di Montalcino,Sangiovese,Tenuta Buon Tempo,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,65,Tuscany,Fattoria di Magliano 2012 Perenzo (Maremma Toscana),Syrah,Fattoria di Magliano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,38,Tuscany,Citille di Sopra 2012 Rosso di Montalcino,Sangiovese,Citille di Sopra,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,55,Tuscany,Nittardi 2012 Riserva (Chianti Classico),Red Blend,Nittardi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2013-01-01,Italy,93,44,Tuscany,Marchesi de' Frescobaldi 2013 Montesodi Sangiovese (Toscana),Sangiovese,Marchesi de' Frescobaldi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,40,Tuscany,Tenuta Poggio Rosso 2013 Velthune Cabernet Sauvignon (Toscana),Cabernet Sauvignon,Tenuta Poggio Rosso,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,,Tuscany,Ciacci Piccolomini d'Aragona 2013 Ateo Red (Sant'Antimo),Red Blend,Ciacci Piccolomini d'Aragona,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,28,Tuscany,Il Borro 2013 Polissena Sangiovese (Toscana),Sangiovese,Il Borro,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,91,140,Tuscany,Mazzei 2013 Siepi Red (Toscana),Red Blend,Mazzei,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,92,47,Tuscany,Donatella Cinelli Colombini 2013 Cenerentola Rosso Red (Orcia),Red Blend,Donatella Cinelli Colombini,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,14,Tuscany,Cantine Ravazzi 2013 Chianti,Red Blend,Cantine Ravazzi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,15,Tuscany,Tommasi 2013 Poggio al Tufo Vermentino (Toscana),Vermentino,Tommasi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,19,Tuscany,Panzanello 2013 Chianti Classico,Red Blend,Panzanello,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,19,Tuscany,Carpineto 2013 Chianti Classico,Red Blend,Carpineto,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,20,Tuscany,Fattoria di Magliano 2013 Heba (Morellino di Scansano),Red Blend,Fattoria di Magliano,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,15,Tuscany,Coppiere 2013 Chianti Classico,Sangiovese,Coppiere,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,12,Tuscany,Uggiano 2013 1265 (Chianti Colli Fiorentini),Red Blend,Uggiano,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,17,Tuscany,Suberli 2013 Morellino di Scansano,Red Blend,Suberli,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,94,105,Tuscany,Marchesi Antinori 2013 Tignanello Red (Toscana),Red Blend,Marchesi Antinori,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,45,Tuscany,Renieri 2013 Regina di Renieri Syrah (Toscana),Syrah,Renieri,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,92,34,Tuscany,Poggio alla Sala 2013 Vino Nobile di Montepulciano,Red Blend,Poggio alla Sala,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,20,Tuscany,Poggio Trevvalle 2013 Morellino di Scansano,Red Blend,Poggio Trevvalle,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,36,Tuscany,Villa S. Anna 2013 Vino Nobile di Montepulciano,Red Blend,Villa S. Anna,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,110,Tuscany,Tenuta Sette Cieli 2013 Scipio Red (Toscana),Red Blend,Tenuta Sette Cieli,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,28,Tuscany,Giorgio Meletti Cavallari 2013 Borgeri (Bolgheri),Red Blend,Giorgio Meletti Cavallari,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,32,Tuscany,La Calonica 2013 Vino Nobile di Montepulciano,Red Blend,La Calonica,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,28,Tuscany,Giorgio Meletti Cavallari 2013 Borgeri (Bolgheri),Red Blend,Giorgio Meletti Cavallari,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,91,29,Tuscany,Volpaia 2013 Riserva (Chianti Classico),Sangiovese,Volpaia,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,15,Tuscany,Cantine Leonardo Da Vinci 2013 Da Vinci (Chianti),Red Blend,Cantine Leonardo Da Vinci,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,17,Tuscany,Morisfarms 2013 Morellino di Scansano,Red Blend,Morisfarms,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,15,Tuscany,Pieve de' Pitti 2013 Cerretello (Chianti Superiore),Sangiovese,Pieve de' Pitti,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,15,Tuscany,Tenuta La Gigliola 2013 San Enrico (Chianti),Red Blend,Tenuta La Gigliola,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,93,56,Tuscany,Tenuta San Guido 2013 Guidalberto Red (Toscana),Red Blend,Tenuta San Guido,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,11,Tuscany,Corte alla Flora 2013 Rosso di Montepulciano,Red Blend,Corte alla Flora,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,85,35,Tuscany,Brancaia 2013 Chianti Classico,Red Blend,Brancaia,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,20,Tuscany,Salcheto 2013 Rosso di Montepulciano,Red Blend,Salcheto,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,30,Tuscany,Luiz Barichello 2013 Turris (Chianti Classico),Red Blend,Luiz Barichello,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,14,Tuscany,Sangervasio 2013 Chianti Colli Pisani,Sangiovese,Sangervasio,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,38,Tuscany,Agrisole 2013 Sangiovese (Toscana),Sangiovese,Agrisole,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,93,23,Tuscany,Tenuta Le Calcinaie 2013 Vigna ai Sassi Riserva (Vernaccia di San Gimignano),Vernaccia,Tenuta Le Calcinaie,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,91,38,Tuscany,Rocca delle MacÃ¬e 2013 Riserva di Fizzano Single Vineyard Gran Selezione (Chianti Classico),Red Blend,Rocca delle MacÃ¬e,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,25,Tuscany,Fattoria Torre a Cona 2013 Riserva (Chianti Colli Fiorentini),Sangiovese,Fattoria Torre a Cona,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,68,Tuscany,Guado al Melo 2013 Atis (Bolgheri Superiore),Red Blend,Guado al Melo,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,12,Tuscany,Salcheto 2013 Chianti,Red Blend,Salcheto,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,20,Tuscany,Gagliole 2013 Rubiolo (Chianti Classico),Red Blend,Gagliole,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,26,Tuscany,Argiano 2013 Non Confonditur Red (Toscana),Red Blend,Argiano,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,,Tuscany,Agricoltori del Chianti Geografico 2013 Vernaccia di San Gimignano,Vernaccia,Agricoltori del Chianti Geografico,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,,Tuscany,Castello di Monsanto 2013 Chianti Classico,Red Blend,Castello di Monsanto,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,27,Tuscany,Castello di Monterinaldi 2013 Campopazzo Riserva (Chianti Classico),Red Blend,Castello di Monterinaldi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,91,40,Tuscany,I Sodi 2013 Riserva (Chianti Classico),Red Blend,I Sodi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,16,Tuscany,Fattoria Bini 2013 Chianti,Sangiovese,Fattoria Bini,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,30,Tuscany,Tenuta San Vito 2013 Chianti,Sangiovese,Tenuta San Vito,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,13,Tuscany,Castellani 2013 Monsalaia (Maremma Toscana),Red Blend,Castellani,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,60,Tuscany,Podere Monastero 2013 La Pineta Pinot Nero (Toscana),Pinot Nero,Podere Monastero,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,30,Tuscany,Tenute Niccolai 2013 Bellarina (Rosso di Montalcino),Sangiovese,Tenute Niccolai,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,18,Tuscany,Vignavecchia 2013 Chianti Classico,Red Blend,Vignavecchia,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,22,Tuscany,Carobbio 2013 Chianti Classico,Red Blend,Carobbio,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,18,Tuscany,Guado al Melo 2013 Bacco in Toscana Red (Toscana),Red Blend,Guado al Melo,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,24,Tuscany,Barone Ricasoli 2013 Brolio (Chianti Classico),Red Blend,Barone Ricasoli,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,22,Tuscany,Badia di Morrona 2013 I Sodi del Paretaio Riserva (Chianti),Sangiovese,Badia di Morrona,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,16,Tuscany,Casale dello Sparviero 2013 Chianti Classico,Red Blend,Casale dello Sparviero,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,22,Tuscany,Vignamaggio 2013 Gherardino (Chianti Classico),Red Blend,Vignamaggio,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,19,Tuscany,Casa Sola 2013 Chianti Classico,Red Blend,Casa Sola,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,19,Tuscany,Castello d'Albola 2013 Chianti Classico,Red Blend,Castello d'Albola,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,86,15,Tuscany,Santa Lucia 2013 A'Luciano (Morellino di Scansano),Red Blend,Santa Lucia,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,22,Tuscany,Fattoria Montellori 2013 Moro Red (Toscana),Red Blend,Fattoria Montellori,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,25,Tuscany,Col d'Orcia 2013 Rosso di Montalcino,Sangiovese,Col d'Orcia,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,15,Tuscany,Pieve de' Pitti 2013 Cerretello (Chianti Superiore),Sangiovese,Pieve de' Pitti,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,23,Tuscany,Castello di Ama 2013 Chianti Classico,Red Blend,Castello di Ama,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,94,80,Tuscany,Fontodi 2013 Vigna del Sorbo Gran Selezione (Chianti Classico),Sangiovese,Fontodi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,13,Tuscany,Castellani 2013 Guadalmare (Maremma Toscana),Red Blend,Castellani,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,89,25,Tuscany,Luiano 2013 Riserva (Chianti Classico),Sangiovese,Luiano,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,87,10,Tuscany,Capezzana 2013 Monna Nera Red (Toscana),Red Blend,Capezzana,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,90,39,Tuscany,Fontodi 2013 Chianti Classico,Red Blend,Fontodi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,28,Tuscany,Lecci e Brocchi 2013 Chianti Classico,Red Blend,Lecci e Brocchi,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
2013-01-01,Italy,88,55,Tuscany,Campo alla Sughera 2013 Arnione (Bolgheri Superiore),Red Blend,Campo alla Sughera,5.18888888888889,13.9130434782609,25.9565217391304,16.8901098901099,7.07888888888889,11.7489130434783,14.2282608695652,9.0021978021978,1.24888888888889,1.73913043478261,1.36086956521739,1.28901098901099
